REGION,PROVINCIA,DISTRITO,PK_LOC,LOCALIDAD,COLEGIOS,CENTROS DE SALUD,COMISARÍAS
ANCASH,HUARAZ,PARIACOTO,LOC002138,MARCO CANCHA,1,0,0
ANCASH,HUARAZ,PARIACOTO,LOC002139,NUEVA ESPERANZA,1,0,0
ANCASH,HUARAZ,PARIACOTO,LOC002140,PAMPAN,1,0,0
ANCASH,HUARAZ,PARIACOTO,LOC002141,PARIACOTO,2,1,1
ANCASH,HUARAZ,PARIACOTO,LOC002142,RAPOYA,1,0,0
ANCASH,HUARAZ,PIRA,LOC002143,CANTU,1,0,0
ANCASH,HUARAZ,PIRA,LOC002144,JIRAC,1,0,0
ANCASH,HUARAZ,PIRA,LOC002145,PIRA,2,1,1
ANCASH,HUARAZ,PIRA,LOC002146,SHINAN,1,0,0
ANCASH,HUARAZ,PIRA,LOC002147,YUPASH,1,1,0
ANCASH,HUARAZ,TARICA,LOC002148,COLLON,1,1,0
ANCASH,HUARAZ,TARICA,LOC002149,PALTAY,0,1,0
ANCASH,HUARAZ,TARICA,LOC002150,PASHPA,1,1,0
ANCASH,HUARAZ,TARICA,LOC002151,TARICA,0,1,2
ANCASH,HUARI,ANRA,LOC002152,ANRA,2,1,0
ANCASH,HUARI,ANRA,LOC002153,CASCAY,1,0,0
ANCASH,HUARI,CAJAY,LOC002154,CAJAY,2,1,0
ANCASH,HUARI,CAJAY,LOC002155,HUARITAMBO,1,0,0
ANCASH,HUARI,CAJAY,LOC002156,QUERORAGRA,1,1,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002157,CATAYOC,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002158,CHACPAR,0,1,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002159,CHICHUCANCHA,1,1,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002160,CHUNA,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002161,COCHAO,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002162,HUISHIN,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002163,MACHAC,1,1,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002164,MACHCAS ALTO,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002165,NUEVO PROGRESO,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002166,PACCHANGA,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002167,PUTCUR,1,0,0
ANCASH,HUARI,CHAVIN DE HUANTAR,LOC002168,UCHUHUAYTA,1,0,0
ANCASH,HUARI,HUACACHI,LOC002169,HUACACHI,2,1,0
ANCASH,HUARI,HUACACHI,LOC002170,LA MERCED,1,0,0
ANCASH,HUARI,HUACACHI,LOC002171,OCOCOCHA,1,0,0
ANCASH,HUARI,HUACACHI,LOC002172,QUINHUAY,1,0,0
ANCASH,HUARI,HUACACHI,LOC002173,SAN MARTIN DE MARA,1,0,0
ANCASH,HUARI,HUACCHIS,LOC002174,HUACCHIS,2,1,0
ANCASH,HUARI,HUACCHIS,LOC002175,MARCASH,1,0,0
ANCASH,HUARI,HUACCHIS,LOC002176,YANAS,2,1,0
ANCASH,HUARI,HUACHIS,LOC002177,CHUPAN,2,1,0
ANCASH,HUARI,HUACHIS,LOC002178,HUACHIS,2,1,0
ANCASH,HUARI,HUACHIS,LOC002179,QUICHUAS,1,0,0
ANCASH,HUARI,HUANTAR,LOC002180,ACOPARA,1,0,0
ANCASH,HUARI,HUANTAR,LOC002181,CHUCOS,1,1,0
ANCASH,HUARI,HUANTAR,LOC002182,HUANTAR,2,1,0
ANCASH,HUARI,HUARI,LOC002183,ACOPALCA,1,0,0
ANCASH,HUARI,HUARI,LOC002184,COLCAS,1,1,0
ANCASH,HUARI,HUARI,LOC002185,HUAMANTANGA,1,0,0
ANCASH,HUARI,HUARI,LOC002186,HUAMPARAN,2,1,0
ANCASH,HUARI,HUARI,LOC002187,MALLAS,2,1,0
ANCASH,HUARI,HUARI,LOC002188,PACHACHACA,1,0,0
ANCASH,HUARI,HUARI,LOC002189,YACYA,1,1,0
ANCASH,HUARI,MASIN,LOC002190,ACCHAS,2,1,0
ANCASH,HUARI,MASIN,LOC002191,HUAYTUNA,1,0,1
ANCASH,HUARI,MASIN,LOC002192,MASIN,2,1,0
ANCASH,HUARI,PAUCAS,LOC002193,PAUCAS,2,1,0
ANCASH,HUARI,PAUCAS,LOC002194,VISCAS,2,1,0
ANCASH,HUARI,PONTO,LOC002195,CONIN,1,1,0
ANCASH,HUARI,PONTO,LOC002196,CUCHOS,1,0,0
ANCASH,HUARI,PONTO,LOC002197,PONTO,2,0,0
ANCASH,HUARI,PONTO,LOC002198,SAN JUAN,1,0,0
ANCASH,HUARI,PONTO,LOC002199,SAN MIGUEL,1,1,0
ANCASH,HUARI,PONTO,LOC002200,YUNGUILLA,1,1,0
ANCASH,HUARI,RAHUAPAMPA,LOC002201,RAHUAPAMPA,2,1,0
ANCASH,HUARI,RAPAYAN,LOC002202,RAPAYAN,2,1,0
ANCASH,HUARI,RAPAYAN,LOC002203,SAN ROQUE DE CHUNAS,1,0,0
ANCASH,HUARI,RAPAYAN,LOC002204,TACTABAMBA,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002205,CARHUAYOC,2,1,0
ANCASH,HUARI,SAN MARCOS,LOC002206,CHALLHUAYACO,1,1,0
ANCASH,HUARI,SAN MARCOS,LOC002207,HUARIPAMPA ALTO,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002208,HUARIPAMPA BAJO,2,1,0
ANCASH,HUARI,SAN MARCOS,LOC002209,PACASH,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002210,PICHIU QUENUARAGRA,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002211,PICHIU SAN PEDRO,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002212,PUJUN PAMPA,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002213,QUISHU,1,0,0
ANCASH,HUARI,SAN MARCOS,LOC002214,SANTA CRUZ DE MOSNA,1,0,0
ANCASH,HUARI,SAN PEDRO DE CHANA,LOC002215,CHANA,2,1,0
ANCASH,HUARI,SAN PEDRO DE CHANA,LOC002216,VICHON,2,1,0
ANCASH,HUARI,UCO,LOC002217,PAMPACOCHA,1,0,0
ANCASH,HUARI,UCO,LOC002218,PARIACANCHA,1,0,0
ANCASH,HUARI,UCO,LOC002219,UCO,2,1,1
ANCASH,HUARMEY,COCHAPETI,LOC002220,COCHAPETI,1,1,0
ANCASH,HUARMEY,CULEBRAS,LOC002221,LA CALETA CULEBRAS,0,1,0
ANCASH,HUARMEY,CULEBRAS,LOC002222,QUIAN,0,1,0
ANCASH,HUARMEY,CULEBRAS,LOC002223,QUITA SOMBERO,1,0,0
ANCASH,HUARMEY,HUARMEY,LOC002224,9 DE OCTUBRE,1,0,0
ANCASH,HUARMEY,HUARMEY,LOC002225,HUAMBA BAJA,1,1,0
ANCASH,HUARMEY,HUARMEY,LOC002226,PUERTO HUARMEY,0,1,0
ANCASH,HUARMEY,HUAYAN,LOC002227,HUAYAN,2,1,0
ANCASH,HUARMEY,HUAYAN,LOC002228,SANTIAGO DE HUIÑA,2,0,0
ANCASH,HUARMEY,MALVAS,LOC002229,MALVAS,1,1,0
ANCASH,HUAYLAS,CARAZ,LOC002230,ANTASH,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002231,COCHAMARCA,1,1,0
ANCASH,HUAYLAS,CARAZ,LOC002232,CULLASHPAMPA,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002233,LLACTA,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002234,PAMPACOCHA,1,1,0
ANCASH,HUAYLAS,CARAZ,LOC002235,PARON,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002236,PATY,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002237,TICRAPA,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002238,YUCO,1,0,0
ANCASH,HUAYLAS,CARAZ,LOC002239,YURACOTO,1,1,0
ANCASH,HUAYLAS,HUALLANCA,LOC002240,YUNGAYPAMPA,1,0,0
ANCASH,HUAYLAS,HUATA,LOC002241,RACRACALLAN,1,1,0
ANCASH,HUAYLAS,HUAYLAS,LOC002242,HUAYLAS,0,1,1
ANCASH,HUAYLAS,HUAYLAS,LOC002243,SHUYO,1,0,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002244,CAJABAMBA BAJA,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002245,CHACLANCAYO,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002246,CHUNYA,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002247,HUARACPAMPA,1,0,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002248,HUASCAR,1,0,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002249,PAMPAP,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002250,PAMPAROMAS,1,1,1
ANCASH,HUAYLAS,PAMPAROMAS,LOC002251,PICHIU,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002252,PISHA,1,1,0
ANCASH,HUAYLAS,PAMPAROMAS,LOC002253,ULLPAN,0,1,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002254,ACOYO,1,1,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002255,CARHUA,0,1,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002256,COTORACA,1,0,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002257,HUAMANCAYAN,1,1,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002258,HUANAYO,1,1,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002259,LA HOYADA,1,0,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002260,MARCA,1,0,0
ANCASH,HUAYLAS,PUEBLO LIBRE,LOC002261,SAN JUAN,0,1,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002262,CARANCA,1,0,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002263,COLCAS,1,1,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002264,CONAY,1,0,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002265,CUNCASH,1,0,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002266,HUALCAYAN,1,0,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002267,HUANCARHUAZ,1,0,0
ANCASH,HUAYLAS,SANTA CRUZ,LOC002268,TZACTZA,1,1,0
ANCASH,HUAYLAS,SANTO TORIBIO,LOC002269,ISCAP,1,1,0
ANCASH,HUAYLAS,SANTO TORIBIO,LOC002270,SANTO TORIBIO,1,1,0
ANCASH,HUAYLAS,YURACMARCA,LOC002271,SANTA ROSA,1,1,0
ANCASH,MARISCAL LUZURIAGA,CASCA,LOC002272,CASCA,1,1,0
ANCASH,MARISCAL LUZURIAGA,CASCA,LOC002273,HUARIPATA,1,0,0
ANCASH,MARISCAL LUZURIAGA,CASCA,LOC002274,PALLAHUASI,1,0,0
ANCASH,MARISCAL LUZURIAGA,CASCA,LOC002275,RANRA COLCA,1,0,0
ANCASH,MARISCAL LUZURIAGA,CASCA,LOC002276,VILCABAMBA,1,1,0
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,LOC002277,PAMPACHACRA,2,1,0
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,LOC002278,PUMPA,2,1,0
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,LOC002279,PARCO,2,1,0
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,LOC002280,SANACHGAN,2,1,0
ANCASH,MARISCAL LUZURIAGA,LLAMA,LOC002281,LLAMA,2,1,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002282,ACHCAY,1,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002283,AMAPAMPA,1,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002284,CHINGUIL,2,1,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002285,CRUZPAMPA,1,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002286,HUARIPAMPA,1,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002287,LLUICHOCOLPAN,2,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002288,LLUMPA,2,1,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002289,SALAPAMPA,2,1,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002290,SHOCA,2,0,0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LOC002291,YURMA,2,1,0
ANCASH,MARISCAL LUZURIAGA,LUCMA,LOC002292,CHARAC,1,0,0
ANCASH,MARISCAL LUZURIAGA,LUCMA,LOC002293,LUCMA,1,1,0
ANCASH,MARISCAL LUZURIAGA,LUCMA,LOC002294,MASQUI,2,1,0
ANCASH,MARISCAL LUZURIAGA,LUCMA,LOC002295,POCHGOJ,1,0,0
ANCASH,MARISCAL LUZURIAGA,LUCMA,LOC002296,SECCHA,2,1,0
ANCASH,MARISCAL LUZURIAGA,MUSGA,LOC002297,CANRASH,1,0,0
ANCASH,MARISCAL LUZURIAGA,MUSGA,LOC002298,MUSGA,2,1,0
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,LOC002299,SOCOSBAMBA,2,1,0
ANCASH,OCROS,ACAS,LOC002300,ACAS,0,1,0
ANCASH,OCROS,CAJAMARQUILLA,LOC002301,CAJAMARQUILLA,0,1,0
ANCASH,OCROS,CARHUAPAMPA,LOC002302,ACO,0,1,0
ANCASH,OCROS,COCHAS,LOC002303,HUANCHAY,1,1,0
ANCASH,OCROS,CONGAS,LOC002304,CONGAS,1,1,0
ANCASH,OCROS,LLIPA,LOC002305,LLIPA,2,1,0
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,LOC002306,RAJAN,1,1,1
ANCASH,OCROS,SAN PEDRO,LOC002307,COPA,1,1,0
ANCASH,OCROS,SANTIAGO DE CHILCAS,LOC002308,SANTIAGO DE CHILCAS,1,1,0
ANCASH,PALLASCA,BOLOGNESI,LOC002309,FERRER,1,1,0
ANCASH,PALLASCA,CABANA,LOC002310,AIJA,1,0,0
ANCASH,PALLASCA,CABANA,LOC002311,SAN MARTIN,1,0,0
ANCASH,PALLASCA,CONCHUCOS,LOC002312,CONCHUCOS,2,1,1
ANCASH,PALLASCA,CONCHUCOS,LOC002313,MARAYPAMPA,2,0,0
ANCASH,PALLASCA,HUACASCHUQUE,LOC002314,HUACASCHUQUE,2,1,0
ANCASH,PALLASCA,HUANDOVAL,LOC002315,HUANDOVAL,1,1,0
ANCASH,PALLASCA,LACABAMBA,LOC002316,LACABAMBA,1,1,0
ANCASH,PALLASCA,LLAPO,LOC002317,LLAPO,2,1,0
ANCASH,PALLASCA,PALLASCA,LOC002318,PACCHA,1,0,0
ANCASH,PALLASCA,PALLASCA,LOC002319,PALLASCA,2,1,1
ANCASH,PALLASCA,PAMPAS,LOC002320,COCHACONCHUCOS,1,0,0
ANCASH,PALLASCA,PAMPAS,LOC002321,PAMPAS,3,1,1
ANCASH,PALLASCA,PAMPAS,LOC002322,PUYALLI,1,1,0
ANCASH,PALLASCA,PAMPAS,LOC002323,TILACO,1,0,0
ANCASH,PALLASCA,SANTA ROSA,LOC002324,ANCOS,1,0,0
ANCASH,PALLASCA,SANTA ROSA,LOC002325,SANTA ROSA,1,1,0
ANCASH,PALLASCA,TAUCA,LOC002326,HUALALAY,1,1,0
ANCASH,PALLASCA,TAUCA,LOC002327,QUICHUA,1,0,0
ANCASH,PALLASCA,TAUCA,LOC002328,SAHUACHUCO,1,0,0
ANCASH,PALLASCA,TAUCA,LOC002329,SAN JUAN DE LAS ARENAS,1,0,0
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,LOC002062,CARASH,1,0,0
ANCASH,PALLASCA,TAUCA,LOC002330,TAUCA,0,1,1
ANCASH,POMABAMBA,HUAYLLAN,LOC002331,ACOBAMBA,0,1,0
ANCASH,POMABAMBA,HUAYLLAN,LOC002332,HUANCHACBAMBA,2,0,0
ANCASH,POMABAMBA,HUAYLLAN,LOC002333,HUAYCHO,2,1,0
ANCASH,POMABAMBA,HUAYLLAN,LOC002334,HUAYLLAN,2,1,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002335,CHANGA,2,1,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002336,OCOPON,2,0,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002337,PAMPANUEVA,1,0,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002338,PAROBAMBA,1,1,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002339,PAROBAMBA NUEVO,1,1,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002340,SHUMPILLAN,1,1,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002341,SHUYPILLAY,2,0,0
ANCASH,POMABAMBA,PAROBAMBA,LOC002342,TAYA,1,0,0
ANCASH,POMABAMBA,POMABAMBA,LOC002343,ANGASCANCHA,1,0,0
ANCASH,POMABAMBA,POMABAMBA,LOC002344,CHUYAS,0,1,0
ANCASH,POMABAMBA,POMABAMBA,LOC002345,SHIULLA,1,0,0
ANCASH,POMABAMBA,POMABAMBA,LOC002346,VIÑAUYA,1,0,0
ANCASH,POMABAMBA,QUINUABAMBA,LOC002347,PISCOS,1,0,0
ANCASH,POMABAMBA,QUINUABAMBA,LOC002348,QUINUABAMBA,2,1,0
ANCASH,POMABAMBA,QUINUABAMBA,LOC002349,YAMYAN,1,1,0
ANCASH,RECUAY,COTAPARACO,LOC002350,COTAPARACO,1,1,1
ANCASH,RECUAY,HUAYLLAPAMPA,LOC002351,HUAYLLAPAMPA,1,1,0
ANCASH,RECUAY,LLACLLIN,LOC002352,LLACLLIN,1,1,0
ANCASH,RECUAY,MARCA,LOC002353,MARCA,1,1,1
ANCASH,RECUAY,PAMPAS CHICO,LOC002354,HUAMBO,1,0,0
ANCASH,RECUAY,PAMPAS CHICO,LOC002355,MAYORARCA,1,1,0
ANCASH,RECUAY,PAMPAS CHICO,LOC002356,PAMPAS CHICO,0,1,0
ANCASH,RECUAY,PARARIN,LOC002357,PARARIN,1,1,0
ANCASH,RECUAY,RECUAY,LOC002358,COLLAHUASI,1,1,0
ANCASH,RECUAY,TAPACOCHA,LOC002359,TAPACOCHA,1,1,0
ANCASH,SANTA,CACERES DEL PERU,LOC002360,COLCAP,1,1,0
ANCASH,SANTA,CACERES DEL PERU,LOC002361,JIMBE,1,1,1
ANCASH,SANTA,CACERES DEL PERU,LOC002362,LAMPANIN,0,1,0
ANCASH,SANTA,CHIMBOTE,LOC002363,14 INCAS,1,1,0
ANCASH,SANTA,CHIMBOTE,LOC002364,23 DE OCTUBRE - LA CAMPIÑA,1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002365,ALTO PERU,0,1,0
ANCASH,SANTA,CHIMBOTE,LOC002366,CAMBIO PUENTE,0,1,0
ANCASH,SANTA,CHIMBOTE,LOC002367,CASCAJAL ALTO (CAMPAMENTO),1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002368,CASCAJAL BAJO - LA CUADRA,1,1,0
ANCASH,SANTA,CHIMBOTE,LOC002369,CHACHAPOYAS,1,1,0
ANCASH,SANTA,CHIMBOTE,LOC002370,EL ARENAL,1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002371,LA CRAMARCA BAJA (SANTIAGO ANTUNEZ DE MAYOLO),1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002372,LA MORA,1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002373,RINCONADA,0,1,1
ANCASH,SANTA,CHIMBOTE,LOC002374,SAN JOSE,1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002375,SAN JUAN,1,0,0
ANCASH,SANTA,CHIMBOTE,LOC002376,TAMBO REAL NUEVO,0,1,1
ANCASH,SANTA,CHIMBOTE,LOC002377,TAMBO REAL VIEJO,0,1,0
ANCASH,SANTA,CHIMBOTE,LOC002378,TUPAC AMARU,0,1,0
ANCASH,SANTA,CHIMBOTE,LOC002379,VALLE EL PROGRESO,1,0,0
ANCASH,SANTA,MACATE,LOC002380,MACATE,1,1,1
ANCASH,SANTA,MORO,LOC002381,CAPTUY BAJO,1,1,0
ANCASH,SANTA,MORO,LOC002382,LARIA BAJA,1,0,0
ANCASH,SANTA,MORO,LOC002383,POCOS,1,1,0
ANCASH,SANTA,MORO,LOC002384,VIRAHUANCA,1,0,0
ANCASH,SANTA,NEPEÑA,LOC002385,HUACATAMBO,1,0,0
ANCASH,SANTA,NEPEÑA,LOC002386,SAN JOSE,1,0,0
ANCASH,SANTA,NEPEÑA,LOC002387,SAN JUAN,1,0,0
ANCASH,SANTA,NUEVO CHIMBOTE,LOC002388,TANGAY BAJO,1,0,0
ANCASH,SANTA,SAMANCO,LOC002389,HUAMBACHO (EL ARENAL),1,0,0
ANCASH,SANTA,SAMANCO,LOC002390,HUAMBACHO NUEVA (LA HUACA),1,1,0
ANCASH,SANTA,SAMANCO,LOC002391,LA CAPILLA,1,0,0
ANCASH,SANTA,SAMANCO,LOC002392,LOS CHIMUS,0,1,0
ANCASH,SANTA,SANTA,LOC002393,PUERTO SANTA,0,1,0
ANCASH,SIHUAS,ACOBAMBA,LOC002394,ACOBAMBA,1,1,0
ANCASH,SIHUAS,ACOBAMBA,LOC002395,JOCOS,1,0,0
ANCASH,SIHUAS,ACOBAMBA,LOC002396,LOS JARDINES (QUILCA ALTO),1,0,0
ANCASH,SIHUAS,ACOBAMBA,LOC002397,LOS PINOS (QUILCA BAJO),1,0,0
ANCASH,SIHUAS,ALFONSO UGARTE,LOC002398,ULLULLUCO,2,1,0
ANCASH,SIHUAS,CASHAPAMPA,LOC002399,CASHAPAMPA,1,1,0
ANCASH,SIHUAS,CASHAPAMPA,LOC002400,PARIASHPAMPA,2,1,0
ANCASH,SIHUAS,CHINGALPO,LOC002401,CHINGALPO,2,1,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002402,AHIJADERO,1,0,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002404,GASAJPAMPA,2,0,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002405,PACHAVILCA,1,0,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002406,PIRPO,0,1,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002407,SAN JOSE,1,0,0
ANCASH,SIHUAS,HUAYLLABAMBA,LOC002408,SANTA CLARA,2,1,0
ANCASH,SIHUAS,QUICHES,LOC002409,CASA BLANCA,1,0,0
ANCASH,SIHUAS,QUICHES,LOC002410,CONDOR CERRO,1,0,0
ANCASH,SIHUAS,QUICHES,LOC002411,JOCOSBAMBA,2,1,0
ANCASH,SIHUAS,QUICHES,LOC002412,QUICHES,2,1,0
ANCASH,SIHUAS,RAGASH,LOC002413,TUCUSH,1,0,0
ANCASH,SIHUAS,SAN JUAN,LOC002414,ANDAYMAYO,2,1,0
ANCASH,SIHUAS,SAN JUAN,LOC002415,CHINCHOBAMBA,1,1,0
ANCASH,SIHUAS,SAN JUAN,LOC002416,CHULLIN,2,1,0
ANCASH,SIHUAS,SAN JUAN,LOC002417,HUACHINA,1,0,0
ANCASH,SIHUAS,SAN JUAN,LOC002418,ROSAMONTE,1,0,0
ANCASH,SIHUAS,SICSIBAMBA,LOC002419,CAÑASBAMBA,2,0,0
ANCASH,SIHUAS,SICSIBAMBA,LOC002420,SICSIBAMBA,2,1,0
ANCASH,SIHUAS,SICSIBAMBA,LOC002421,UMBE,2,1,0
ANCASH,SIHUAS,SIHUAS,LOC002422,MARAYBAMBA ARRIBA,1,0,0
ANCASH,SIHUAS,SIHUAS,LOC002423,SAN FRANCISCO,1,0,0
ANCASH,SIHUAS,SIHUAS,LOC002424,SAURAPA,1,1,0
ANCASH,YUNGAY,CASCAPARA,LOC002425,PUCAP GRANDE,1,0,0
ANCASH,YUNGAY,CASCAPARA,LOC002426,QUISHUAR,1,0,0
ANCASH,YUNGAY,MANCOS,LOC002427,HUAYAPON,1,0,0
ANCASH,YUNGAY,MANCOS,LOC002428,HUAYPAN,0,1,0
ANCASH,YUNGAY,MANCOS,LOC002429,MAMAPAMPA,1,0,0
ANCASH,YUNGAY,MANCOS,LOC002430,PISCA,1,0,0
ANCASH,YUNGAY,MANCOS,LOC002431,PUMARRANRA,1,0,0
ANCASH,YUNGAY,MATACOTO,LOC002432,MATACOTO,0,1,0
ANCASH,YUNGAY,QUILLO,LOC002433,ALLPAQUITA,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002434,CONCHI,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002435,HUACHO,1,1,0
ANCASH,YUNGAY,QUILLO,LOC002436,HUACUY ALTO,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002437,HUAMBO,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002438,LA RINCONADA,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002439,PAMPACANCHA,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002440,PARIACOLCA,1,0,0
ANCASH,YUNGAY,QUILLO,LOC002441,PUNAP,1,1,0
ANCASH,YUNGAY,QUILLO,LOC002442,QUILLO,1,1,1
ANCASH,YUNGAY,RANRAHIRCA,LOC002443,INDEPENDENCIA,1,0,0
ANCASH,YUNGAY,YANAMA,LOC002444,ALPABAMBA,1,1,0
ANCASH,YUNGAY,YANAMA,LOC002445,CHALHUA,1,0,0
ANCASH,YUNGAY,YANAMA,LOC002446,COCHAUCRO,1,0,0
ANCASH,YUNGAY,YANAMA,LOC002447,CUNYA,1,1,0
ANCASH,YUNGAY,YANAMA,LOC002448,HUAMAS,1,0,0
ANCASH,YUNGAY,YANAMA,LOC002449,LLANLLA,1,1,0
ANCASH,YUNGAY,YANAMA,LOC002450,PACARISCA,1,1,0
ANCASH,YUNGAY,YANAMA,LOC002451,YANAMA,2,1,1
ANCASH,YUNGAY,YANAMA,LOC002452,YERBABUENA,0,1,0
ANCASH,YUNGAY,YUNGAY,LOC002453,AIRA,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002454,ATMA,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002455,CANYASBAMBA,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002456,CHILCA,0,1,0
ANCASH,YUNGAY,YUNGAY,LOC002457,HUAMBO MUSHO,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002458,HUARCA,2,1,0
ANCASH,YUNGAY,YUNGAY,LOC002459,HUASHAO,1,1,0
ANCASH,YUNGAY,YUNGAY,LOC002460,MARAP,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002461,MASRA,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002462,MUSHO,1,1,0
ANCASH,YUNGAY,YUNGAY,LOC002463,PATAPATA,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002464,RAYAN,1,1,0
ANCASH,YUNGAY,YUNGAY,LOC002465,SHILLCOP,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002466,SHOCOSH,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002467,TUCUHURAN,1,0,0
ANCASH,YUNGAY,YUNGAY,LOC002468,TUMPA,1,1,0
APURIMAC,GRAU,GAMARRA,LOC000270,PALPACACHI,2,1,1
APURIMAC,ABANCAY,CURAHUASI,LOC000018,SAN JUAN DE DIOS,1,1,0
